ID,Name,HiddenAbility,Generation,Hp,Attack,Defense,SpecialAttack,SpecialDefense,Speed,TotalStats,Weight,Height,GenderProbM,Category,CatchRate,EggCycles,LevelingRate,BaseFriendship,IsLegendary,IsMythical,HasMega,EvoStage,TotalEvoStages,PreevoName,DamageFromNormal,DamageFromFighting,DamageFromFlying,DamageFromPoison,DamageFromGround,DamageFromRock,DamageFromBug,DamageFromGhost,DamageFromSteel,DamageFromFire,DamageFromWater,DamageFromGrass,DamageFromElectric,DamageFromPsychic,DamageFromIce,DamageFromDragon,DamageFromDark,DamageFromFairy,Ability 1,Ability 2,NoGender,IsMega,FightsWon,TotalFights,WinPercentage,Type_Bug,Type_Dark,Type_Dragon,Type_Electric,Type_Fairy,Type_Fighting,Type_Fire,Type_Flying,Type_Ghost,Type_Grass,Type_Ground,Type_Ice,Type_Normal,Type_Poison,Type_Psychic,Type_Rock,Type_Steel,Type_Water,Egg_Amorphous,Egg_Bug,Egg_Ditto,Egg_Dragon,Egg_Fairy,Egg_Field,Egg_Flying,Egg_Grass,Egg_Human-Like,Egg_Mineral,Egg_Monster,Egg_No Eggs Discovered,Egg_Water 1,Egg_Water 2,Egg_Water 3,Alpha_Strike,Durability_Score,Glass_Cannon_Index,Type_Vulnerability,Insta_Kill_Risk,Tank_Bias,Versatility_Bonus,Legendary_Factor 
240,Piloswine,Thick Fat,2,100.0,100.0,80.0,60.0,60.0,50.0,450.0,55.8,1.1,0.5,Swine Pokémon,75,20,1250000,70,0,0,0,2,3,Swinub,1.0,2.0,1.0,0.5,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,Oblivious,Snow Cloak,0,0,36,118,0.305085,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0.0,0,0,1,0,0,0,0,0,1,0,0,0,160.0,140.0,1.1347517730496455,10.0,0,0.3111111111111111,1,0
241,Corsola,Regenerator,2,65.0,55.0,95.0,65.0,95.0,35.0,410.0,5.0,0.6,0.25,Coral Pokémon,60,20,800000,70,0,0,0,1,2,No Preevolution,0.5,2.0,0.5,0.5,2.0,1.0,1.0,1.0,1.0,0.25,1.0,4.0,2.0,1.0,0.5,1.0,1.0,1.0,Hustle,Natural Cure,0,0,28,139,0.201439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0.0,0,0,0,0,0,0,0,0,0,1,0,1,120.0,123.5,0.6282722513089005,10.0,1,0.4634146341463415,1,0
242,Remoraid,Moody,2,35.0,65.0,35.0,65.0,35.0,65.0,300.0,12.0,0.6,0.5,Jet Pokémon,190,20,1000000,70,0,0,0,1,2,No Preevolution,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.5,2.0,2.0,1.0,0.5,1.0,1.0,1.0,Hustle,Sniper,0,0,69,148,0.466216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0.0,0,0,0,0,0,0,0,0,0,1,1,0,130.0,24.5,1.8309859154929577,4.0,0,0.23333333333333334,1,0
243,Octillery,Moody,2,75.0,105.0,75.0,105.0,75.0,45.0,480.0,28.5,0.9,0.5,Jet Pokémon,75,20,1000000,70,0,0,0,2,2,Remoraid,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.5,2.0,2.0,1.0,0.5,1.0,1.0,1.0,Suction Cups,Sniper,0,0,37,113,0.327434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0.0,0,0,0,0,0,0,0,0,0,1,1,0,210.0,112.5,1.390728476821192,4.0,0,0.3125,1,0
244,Delibird,Insomnia,2,45.0,55.0,45.0,65.0,45.0,75.0,330.0,16.0,0.9,0.5,Delivery Pokémon,45,20,800000,70,0,0,0,1,1,No Preevolution,1.0,1.0,1.0,1.0,0.0,4.0,0.5,1.0,2.0,2.0,1.0,0.5,2.0,1.0,1.0,1.0,1.0,1.0,Vital Spirit,Hustle,0,0,74,130,0.569231,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0,0,1,0,0,0,0,0,0,1,0,0,120.0,40.5,1.3186813186813187,10.0,1,0.2727272727272727,1,0
245,Mantine,Water Veil,2,85.0,40.0,70.0,80.0,140.0,70.0,485.0,220.0,2.1,0.5,Kite Pokémon,25,25,1250000,70,0,0,0,2,2,Mantyke,1.0,0.5,1.0,1.0,0.0,2.0,0.5,1.0,0.5,0.5,0.5,1.0,4.0,1.0,1.0,1.0,1.0,1.0,Swift Swim,Water Absorb,0,0,78,131,0.59542,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0,0,0,0,0,0,0,0,1,1,0,0,120.0,178.5,0.5687203791469194,6.0,1,0.4329896907216495,1,0
246,Skarmory,Weak Armor,2,65.0,80.0,140.0,40.0,70.0,70.0,465.0,50.5,1.7,0.5,Armor Bird Pokémon,25,25,1250000,70,0,0,0,1,1,No Preevolution,0.5,1.0,0.5,0.0,0.0,1.0,0.25,1.0,0.5,2.0,1.0,0.25,2.0,0.5,1.0,0.5,1.0,0.5,Keen Eye,Sturdy,0,0,70,134,0.522388,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0,0,0,1,0,0,0,0,1,0,0,0,120.0,136.5,0.5687203791469194,4.0,0,0.45161290322580644,1,0
247,Houndour,Unnerve,2,45.0,60.0,30.0,80.0,50.0,65.0,330.0,10.8,0.6,0.5,Dark Pokémon,120,20,1250000,35,0,0,0,1,2,No Preevolution,1.0,2.0,1.0,1.0,2.0,2.0,1.0,0.5,0.5,0.5,2.0,0.5,1.0,0.0,0.5,1.0,0.5,1.0,Early Bird,Flash Fire,0,0,58,126,0.460317,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,1,0,0,0,0,0,1,0,0,0,140.0,36.0,1.728395061728395,8.0,0,0.24242424242424243,1,0
248,Houndoom,Unnerve,2,75.0,90.0,50.0,110.0,80.0,95.0,500.0,35.0,1.4,0.5,Dark Pokémon,45,20,1250000,35,0,0,1,2,2,Houndour,1.0,2.0,1.0,1.0,2.0,2.0,1.0,0.5,0.5,0.5,2.0,0.5,1.0,0.0,0.5,1.0,0.5,1.0,Early Bird,Flash Fire,0,0,111,139,0.798561,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,1,0,0,0,0,0,1,0,0,0,200.0,97.5,1.5267175572519085,8.0,0,0.26,1,1
249,Mega Houndoom,None,2,75.0,90.0,90.0,140.0,90.0,115.0,600.0,49.5,1.9,0.5,Dark Pokémon,45,20,1250000,35,0,0,1,2,2,Houndoom,1.0,2.0,1.0,1.0,2.0,2.0,1.0,0.5,0.5,0.5,2.0,0.5,1.0,0.0,0.5,1.0,0.5,1.0,Solar Power,None,0,1,128,135,0.948148,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,1,0,0,0,0,0,1,0,0,0,230.0,135.0,1.270718232044199,8.0,0,0.3,1,1
250,Kingdra,Damp,2,75.0,95.0,95.0,95.0,95.0,85.0,540.0,152.0,1.8,0.5,Dragon Pokémon,45,20,1000000,70,0,0,0,3,3,Seadra,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.25,0.25,1.0,1.0,1.0,1.0,2.0,1.0,2.0,Swift Swim,Sniper,0,0,88,136,0.647059,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,1,0,0,0,0,0,0,0,0,1,0,0,190.0,142.5,0.9947643979057592,4.0,0,0.35185185185185186,1,0
251,Phanpy,Sand Veil,2,90.0,60.0,60.0,40.0,40.0,40.0,330.0,33.5,0.5,0.5,Long Nose Pokémon,120,20,1000000,70,0,0,0,1,2,No Preevolution,1.0,1.0,1.0,0.5,1.0,0.5,1.0,1.0,1.0,1.0,2.0,2.0,0.0,1.0,2.0,1.0,1.0,1.0,Pickup,None,0,0,39,132,0.295455,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0.0,0,0,1,0,0,0,0,0,1,0,0,0,100.0,90.0,0.9900990099009901,6.0,0,0.30303030303030304,1,0
252,Donphan,Sand Veil,2,90.0,120.0,120.0,60.0,60.0,50.0,500.0,120.0,1.1,0.5,Armor Pokémon,60,20,1000000,70,0,0,0,2,2,Phanpy,1.0,1.0,1.0,0.5,1.0,0.5,1.0,1.0,1.0,1.0,2.0,2.0,0.0,1.0,2.0,1.0,1.0,1.0,Sturdy,None,0,0,48,136,0.352941,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0.0,0,0,1,0,0,0,0,0,1,0,0,0,180.0,162.0,0.994475138121547,6.0,0,0.36,1,0
253,Porygon2,Analytic,2,85.0,80.0,90.0,105.0,95.0,60.0,515.0,32.5,0.6,0.5,Virtual Pokémon,45,20,1000000,70,0,0,0,2,3,Porygon,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Trace,Download,1,0,53,108,0.490741,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,1,0,1,0,0,0,185.0,157.25,0.9946236559139785,2.0,0,0.3592233009708738,1,0
254,Stantler,Sap Sipper,2,73.0,95.0,62.0,85.0,65.0,85.0,465.0,71.2,1.4,0.5,Big Horn Pokémon,45,20,1250000,70,0,0,0,1,2,No Preevolution,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Intimidate,Frisk,0,0,90,135,0.666667,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0.0,0,0,1,0,0,0,0,0,1,0,0,0,180.0,92.71,1.40625,2.0,0,0.2731182795698925,1,0
255,Smeargle,Moody,2,55.0,20.0,35.0,20.0,45.0,75.0,250.0,58.0,1.2,0.5,Painter Pokémon,45,20,800000,70,0,0,0,1,1,No Preevolution,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Own Tempo,Technician,0,0,52,138,0.376812,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0.0,0,0,1,0,0,0,0,0,1,0,0,0,40.0,44.0,0.49382716049382713,2.0,0,0.32,1,0
256,Tyrogue,Vital Spirit,2,35.0,35.0,35.0,35.0,35.0,35.0,210.0,21.0,0.7,1.0,Scuffle Pokémon,75,25,1000000,70,0,0,0,1,2,No Preevolution,1.0,1.0,2.0,1.0,1.0,0.5,0.5,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.5,2.0,Guts,Steadfast,0,0,17,127,0.133858,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,2,0,0,0,70.0,24.5,0.9859154929577465,6.0,0,0.3333333333333333,1,0
257,Hitmontop,Steadfast,2,50.0,95.0,95.0,35.0,110.0,70.0,455.0,48.0,1.4,1.0,Handstand Pokémon,45,25,1000000,70,0,0,0,2,2,Tyrogue,1.0,1.0,2.0,1.0,1.0,0.5,0.5,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.5,2.0,Intimidate,Technician,0,0,72,139,0.517986,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,1,0,0,1,0,0,0,130.0,102.5,0.6310679611650486,6.0,0,0.45054945054945056,1,0
258,Smoochum,Hydration,2,45.0,30.0,15.0,85.0,65.0,65.0,305.0,6.0,0.4,0.0,Kiss Pokémon,45,25,1000000,70,0,0,0,1,2,No Preevolution,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,0.5,0.5,1.0,2.0,1.0,Oblivious,Forewarn,0,0,46,127,0.362205,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,2,0,0,0,115.0,36.0,1.4197530864197532,12.0,0,0.26229508196721313,1,0
259,Elekid,Vital Spirit,2,45.0,63.0,37.0,65.0,55.0,95.0,360.0,23.5,0.6,0.75,Electric Pokémon,45,25,1000000,70,0,0,0,1,3,No Preevolution,1.0,1.0,0.5,1.0,2.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,Static,None,0,0,116,144,0.805556,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,2,0,0,0,128.0,41.4,1.3763440860215055,2.0,0,0.25555555555555554,1,0
260,Magby,Vital Spirit,2,45.0,75.0,37.0,70.0,55.0,83.0,365.0,21.4,0.7,0.75,Live Coal Pokémon,45,25,1000000,70,0,0,0,1,3,No Preevolution,1.0,1.0,1.0,1.0,2.0,2.0,0.5,1.0,0.5,0.5,2.0,0.5,1.0,1.0,0.5,1.0,1.0,0.5,Flame Body,None,0,0,81,131,0.618321,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,2,0,0,0,145.0,41.4,1.5591397849462365,6.0,0,0.25205479452054796,1,0
261,Miltank,Sap Sipper,2,95.0,80.0,105.0,40.0,70.0,100.0,490.0,75.5,1.2,0.0,Milk Cow Pokémon,45,20,1250000,70,0,0,0,1,1,No Preevolution,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Thick Fat,Scrappy,0,0,103,128,0.804688,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0.0,0,0,1,0,0,0,0,0,1,0,0,0,120.0,166.25,0.6818181818181818,2.0,0,0.35714285714285715,1,0
262,Blissey,Healer,2,255.0,10.0,10.0,75.0,135.0,55.0,540.0,46.8,1.5,0.0,Happiness Pokémon,30,40,800000,140,0,0,0,3,3,Chansey,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Natural Cure,Serene Grace,0,0,40,128,0.3125,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0.0,0,1,0,0,0,0,0,0,1,0,0,0,85.0,369.75,0.5821917808219178,2.0,0,0.26851851851851855,1,0
263,Raikou,Inner Focus,2,90.0,85.0,75.0,115.0,100.0,115.0,580.0,178.0,1.9,0.5,Thunder Pokémon,3,80,1250000,35,1,0,0,1,1,No Preevolution,1.0,1.0,0.5,1.0,2.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,Pressure,None,1,0,91,97,0.938144,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,2,0,0,0,200.0,157.5,1.1363636363636365,2.0,0,0.3017241379310345,1,1
264,Entei,Inner Focus,2,115.0,115.0,85.0,90.0,75.0,100.0,580.0,198.0,2.1,0.5,Volcano Pokémon,3,80,1250000,35,1,0,0,1,1,No Preevolution,1.0,1.0,1.0,1.0,2.0,2.0,0.5,1.0,0.5,0.5,2.0,0.5,1.0,1.0,0.5,1.0,1.0,0.5,Pressure,None,1,0,109,134,0.813433,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,2,0,0,0,205.0,184.0,1.2732919254658386,6.0,0,0.27586206896551724,1,1
265,Suicune,Inner Focus,2,100.0,75.0,115.0,90.0,115.0,85.0,580.0,187.0,2.0,0.5,Aurora Pokémon,3,80,1250000,35,1,0,0,1,1,No Preevolution,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.5,2.0,2.0,1.0,0.5,1.0,1.0,1.0,Pressure,None,1,0,78,121,0.644628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0.0,0,0,0,0,0,0,0,0,2,0,0,0,165.0,230.0,0.7142857142857143,4.0,0,0.39655172413793105,1,1
266,Larvitar,Sand Veil,2,50.0,64.0,50.0,45.0,50.0,41.0,300.0,72.0,0.6,0.5,Rock Skin Pokémon,45,40,1250000,35,0,0,0,1,3,No Preevolution,0.5,2.0,0.5,0.25,2.0,0.5,1.0,1.0,2.0,0.5,4.0,4.0,0.0,1.0,2.0,1.0,1.0,1.0,Guts,None,0,0,25,110,0.227273,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0.0,0,0,0,0,0,0,0,1,1,0,0,0,109.0,50.0,1.0792079207920793,16.0,2,0.3333333333333333,1,0
267,Pupitar,None,2,70.0,84.0,70.0,65.0,70.0,51.0,410.0,152.0,1.2,0.5,Hard Shell Pokémon,45,40,1250000,35,0,0,0,2,3,Larvitar,0.5,2.0,0.5,0.25,2.0,0.5,1.0,1.0,2.0,0.5,4.0,4.0,0.0,1.0,2.0,1.0,1.0,1.0,Shed Skin,None,0,0,41,139,0.294964,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0.0,0,0,0,0,0,0,0,1,1,0,0,0,149.0,98.0,1.0567375886524824,16.0,2,0.34146341463414637,1,0
268,Tyranitar,Unnerve,2,100.0,134.0,110.0,95.0,100.0,61.0,600.0,202.0,2.0,0.5,Armor Pokémon,45,40,1250000,35,0,0,1,3,3,Pupitar,0.5,4.0,0.5,0.5,2.0,1.0,2.0,0.5,2.0,0.5,2.0,2.0,1.0,0.0,1.0,1.0,0.5,2.0,Sand Stream,None,0,0,56,138,0.405797,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0,0,0,0,0,0,0,1,1,0,0,0,229.0,210.0,1.085308056872038,16.0,1,0.35,1,1
269,Mega Tyranitar,None,2,100.0,164.0,150.0,95.0,120.0,71.0,700.0,255.0,2.5,0.5,Armor Pokémon,45,40,1250000,35,0,0,1,3,3,Tyranitar,0.5,4.0,0.5,0.5,2.0,1.0,2.0,0.5,2.0,0.5,2.0,2.0,1.0,0.0,1.0,1.0,0.5,2.0,Sand Stream,None,0,1,70,124,0.564516,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0,0,0,0,0,0,0,1,1,0,0,0,259.0,270.0,0.955719557195572,16.0,1,0.38571428571428573,1,1
270,Lugia,Multiscale,2,106.0,90.0,130.0,90.0,154.0,110.0,680.0,216.0,5.2,0.5,Diving Pokémon,3,120,1250000,0,1,0,0,1,1,No Preevolution,1.0,0.25,1.0,1.0,0.0,2.0,1.0,2.0,1.0,1.0,1.0,0.5,2.0,0.5,2.0,1.0,2.0,1.0,Pressure,None,1,0,107,123,0.869919,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,2,0,0,0,180.0,301.04,0.631578947368421,10.0,0,0.4176470588235294,1,1
271,Ho-oh,Regenerator,2,106.0,130.0,90.0,110.0,154.0,90.0,680.0,199.0,3.8,0.5,Rainbow Pokémon,3,120,1250000,0,1,0,0,1,1,No Preevolution,1.0,0.5,1.0,1.0,0.0,4.0,0.25,1.0,0.5,0.5,2.0,0.25,2.0,1.0,1.0,1.0,1.0,0.5,Pressure,None,1,0,77,107,0.719626,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,2,0,0,0,240.0,258.64,0.9795918367346939,8.0,1,0.3588235294117647,1,1
272,Celebi,None,2,100.0,100.0,100.0,100.0,100.0,100.0,600.0,5.0,0.6,0.5,Time Travel Pokémon,45,120,1059860,100,0,1,0,1,1,No Preevolution,1.0,0.5,2.0,2.0,0.5,1.0,4.0,2.0,1.0,2.0,0.5,0.5,0.5,0.5,2.0,1.0,2.0,1.0,Natural Cure,None,1,0,111,133,0.834586,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,2,0,0,0,200.0,200.0,0.9950248756218906,16.0,1,0.3333333333333333,1,1
273,Treecko,Unburden,3,40.0,45.0,35.0,65.0,55.0,70.0,310.0,5.0,0.5,0.875,Wood Gecko Pokémon,45,20,1059860,70,0,0,0,1,3,No Preevolution,1.0,1.0,2.0,2.0,0.5,1.0,2.0,1.0,1.0,2.0,0.5,0.5,0.5,1.0,2.0,1.0,1.0,1.0,Overgrow,None,0,0,52,116,0.448276,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0.0,1,0,0,0,0,0,0,1,0,0,0,0,110.0,36.0,1.2087912087912087,10.0,0,0.2903225806451613,1,0
274,Grovyle,Unburden,3,50.0,65.0,45.0,85.0,65.0,95.0,405.0,21.6,0.9,0.875,Wood Gecko Pokémon,45,20,1059860,70,0,0,0,2,3,Treecko,1.0,1.0,2.0,2.0,0.5,1.0,2.0,1.0,1.0,2.0,0.5,0.5,0.5,1.0,2.0,1.0,1.0,1.0,Overgrow,None,0,0,76,105,0.72381,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0.0,1,0,0,0,0,0,0,1,0,0,0,0,150.0,55.0,1.3513513513513513,10.0,0,0.2716049382716049,1,0
275,Sceptile,Unburden,3,70.0,85.0,65.0,105.0,85.0,120.0,530.0,52.2,1.7,0.875,Forest Pokémon,45,20,1059860,70,0,0,1,3,3,Grovyle,1.0,1.0,2.0,2.0,0.5,1.0,2.0,1.0,1.0,2.0,0.5,0.5,0.5,1.0,2.0,1.0,1.0,1.0,Overgrow,None,0,0,113,122,0.92623,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0.0,1,0,0,0,0,0,0,1,0,0,0,0,190.0,105.0,1.2582781456953642,10.0,0,0.2830188679245283,1,1
276,Mega Sceptile,None,3,70.0,110.0,75.0,145.0,85.0,145.0,630.0,55.2,1.9,0.875,Forest Pokémon,45,20,1059860,70,0,0,1,3,3,Sceptile,1.0,1.0,2.0,2.0,0.5,1.0,2.0,1.0,1.0,1.0,0.25,0.25,0.0,1.0,4.0,2.0,1.0,2.0,Lightning Rod,None,0,1,119,126,0.944444,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,1,0,0,0,0,0,0,1,0,0,0,0,255.0,112.0,1.5838509316770186,14.0,1,0.25396825396825395,1,1
277,Torchic,Speed Boost,3,45.0,60.0,40.0,70.0,50.0,45.0,310.0,2.5,0.4,0.875,Chick Pokémon,45,20,1059860,70,0,0,0,1,3,No Preevolution,1.0,1.0,1.0,1.0,2.0,2.0,0.5,1.0,0.5,0.5,2.0,0.5,1.0,1.0,0.5,1.0,1.0,0.5,Blaze,None,0,0,39,137,0.284672,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,1,0,0,0,0,0,1,0,0,0,130.0,40.5,1.4285714285714286,6.0,0,0.2903225806451613,1,0
278,Combusken,Speed Boost,3,60.0,85.0,60.0,85.0,60.0,55.0,405.0,19.5,0.9,0.875,Young Fowl Pokémon,45,20,1059860,70,0,0,0,2,3,Torchic,1.0,1.0,2.0,1.0,2.0,1.0,0.25,1.0,0.5,0.5,2.0,0.5,1.0,2.0,0.5,1.0,0.5,1.0,Blaze,None,0,0,54,147,0.367347,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,1,0,0,0,0,0,1,0,0,0,170.0,72.0,1.4049586776859504,8.0,0,0.2962962962962963,1,0
279,Blaziken,Speed Boost,3,80.0,120.0,70.0,110.0,70.0,80.0,530.0,52.0,1.9,0.875,Blaze Pokémon,45,20,1059860,70,0,0,1,3,3,Combusken,1.0,1.0,2.0,1.0,2.0,1.0,0.25,1.0,0.5,0.5,2.0,0.5,1.0,2.0,0.5,1.0,0.5,1.0,Blaze,None,0,0,79,123,0.642276,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,1,0,0,0,0,0,1,0,0,0,230.0,112.0,1.6312056737588652,8.0,0,0.2641509433962264,1,1
280,Mega Blaziken,None,3,80.0,160.0,80.0,130.0,80.0,100.0,630.0,52.0,1.9,0.875,Blaze Pokémon,45,20,1059860,70,0,0,1,3,3,Blaziken,1.0,1.0,2.0,1.0,2.0,1.0,0.25,1.0,0.5,0.5,2.0,0.5,1.0,2.0,0.5,1.0,0.5,1.0,Speed Boost,None,0,1,104,123,0.845528,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,1,0,0,0,0,0,1,0,0,0,290.0,128.0,1.8012422360248448,8.0,0,0.25396825396825395,1,1
281,Mudkip,Damp,3,50.0,70.0,50.0,50.0,50.0,40.0,310.0,7.6,0.4,0.875,Mud Fish Pokémon,45,20,1059860,70,0,0,0,1,3,No Preevolution,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.5,2.0,2.0,1.0,0.5,1.0,1.0,1.0,Torrent,None,0,0,22,135,0.162963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0.0,0,0,0,0,0,0,0,1,0,1,0,0,120.0,50.0,1.188118811881188,4.0,0,0.3225806451612903,1,0
282,Marshtomp,Damp,3,70.0,85.0,70.0,60.0,70.0,50.0,405.0,28.0,0.7,0.875,Mud Fish Pokémon,45,20,1059860,70,0,0,0,2,3,Mudkip,1.0,1.0,1.0,0.5,1.0,0.5,1.0,1.0,0.5,0.5,1.0,4.0,0.0,1.0,1.0,1.0,1.0,1.0,Torrent,None,0,0,42,148,0.283784,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.0,0,0,0,0,0,0,0,1,0,1,0,0,145.0,98.0,1.0283687943262412,4.0,1,0.345679012345679,1,0
283,Swampert,Damp,3,100.0,110.0,90.0,85.0,90.0,60.0,535.0,81.9,1.5,0.875,Mud Fish Pokémon,45,20,1059860,70,0,0,1,3,3,Marshtomp,1.0,1.0,1.0,0.5,1.0,0.5,1.0,1.0,0.5,0.5,1.0,4.0,0.0,1.0,1.0,1.0,1.0,1.0,Torrent,None,0,0,65,136,0.477941,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.0,0,0,0,0,0,0,0,1,0,1,0,0,195.0,180.0,1.0773480662983426,4.0,1,0.3364485981308411,1,1
284,Mega Swampert,None,3,100.0,150.0,110.0,95.0,110.0,70.0,635.0,102.0,1.9,0.875,Mud Fish Pokémon,45,20,1059860,70,0,0,1,3,3,Swampert,1.0,1.0,1.0,0.5,1.0,0.5,1.0,1.0,0.5,0.5,1.0,4.0,0.0,1.0,1.0,1.0,1.0,1.0,Swift Swim,None,0,1,77,130,0.592308,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.0,0,0,0,0,0,0,0,1,0,1,0,0,245.0,220.0,1.1085972850678734,4.0,1,0.3464566929133858,1,1
285,Poochyena,Rattled,3,35.0,55.0,35.0,30.0,30.0,35.0,220.0,13.6,0.5,0.5,Bite Pokémon,255,15,1000000,70,0,0,0,1,2,No Preevolution,1.0,2.0,1.0,1.0,1.0,1.0,2.0,0.5,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.5,2.0,Run Away,Quick Feet,0,0,27,114,0.236842,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,1,0,0,0,0,0,1,0,0,0,85.0,22.75,1.2878787878787878,6.0,0,0.29545454545454547,1,0
