ID,Name,Type 1,Type 2,Abilities,HiddenAbility,Generation,Hp,Attack,Defense,SpecialAttack,SpecialDefense,Speed,TotalStats,Weight,Height,GenderProbM,Category,CatchRate,EggCycles,EggGroup,LevelingRate,BaseFriendship,IsLegendary,IsMythical,IsUltraBeast,HasMega,EvoStage,TotalEvoStages,PreevoName,DamageFromNormal,DamageFromFighting,DamageFromFlying,DamageFromPoison,DamageFromGround,DamageFromRock,DamageFromBug,DamageFromGhost,DamageFromSteel,DamageFromFire,DamageFromWater,DamageFromGrass,DamageFromElectric,DamageFromPsychic,DamageFromIce,DamageFromDragon,DamageFromDark,DamageFromFairy 
249,Mega Houndoom,Dark,Fire,Solar Power,[],II,75.0,90.0,90.0,140.0,90.0,115.0,600.0,49.5,1.9,50.0,Dark Pokémon,45,20,['Field'],Slow,35,0,0,0,1,2,2,Houndoom,1.0,2.0,1.0,1.0,2.0,2.0,0.5,0.5,0.5,0.5,2.0,0.5,1.0,0.0,0.5,1.0,0.5,2.0
250,Kingdra,Water,Dragon,"['Swift Swim', 'Sniper']",['Damp'],II,75.0,95.0,95.0,95.0,95.0,85.0,540.0,152.0,1.8,0.5,Dragon Pokémon,45,20,['Water 1' 'Dragon'],Medium Fast,70,0,0,0,0,3,3,Seadra,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.25,0.25,1.0,1.0,1.0,1.0,2.0,1.0,2.0
251,Phanpy,Ground,None,['Pickup'],['Sand Veil'],II,90.0,60.0,60.0,40.0,40.0,40.0,330.0,33.5,0.5,0.5,Long Nose Pokémon,120,20,['Field'],Medium Fast,70,0,0,0,0,1,2,No Preevolution,1.0,1.0,1.0,0.5,1.0,0.5,1.0,1.0,1.0,1.0,2.0,2.0,0.0,1.0,2.0,1.0,1.0,1.0
252,Donphan,Ground,None,['Sturdy'],['Sand Veil'],II,90.0,120.0,120.0,60.0,60.0,50.0,500.0,120.0,1.1,0.5,Armor Pokémon,60,20,['Field'],Medium Fast,70,0,0,0,0,2,2,Phanpy,1.0,1.0,1.0,0.5,1.0,0.5,1.0,1.0,1.0,1.0,2.0,2.0,0.0,1.0,2.0,1.0,1.0,1.0
253,Porygon2,Normal,None,"['Trace', 'Download']",['Analytic'],II,85.0,80.0,90.0,105.0,95.0,60.0,515.0,32.5,0.6,-1,Virtual Pokémon,45,20,['Mineral'],Medium Fast,70,0,0,0,0,2,3,Porygon,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
254,Stantler,Normal,None,"['Intimidate', 'Frisk']",['Sap Sipper'],II,73.0,95.0,62.0,85.0,65.0,85.0,465.0,71.2,1.4,0.5,Big Horn Pokémon,45,20,['Field'],Slow,70,0,0,0,0,1,2,No Preevolution,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
255,Smeargle,Normal,None,"['Own Tempo', 'Technician']",['Moody'],II,55.0,20.0,35.0,20.0,45.0,75.0,250.0,58.0,1.2,0.5,Painter Pokémon,45,20,['Field'],Fast,70,0,0,0,0,1,1,No Preevolution,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
256,Tyrogue,Fighting,None,"['Guts', 'Steadfast']",['Vital Spirit'],II,35.0,35.0,35.0,35.0,35.0,35.0,210.0,21.0,0.7,1.0,Scuffle Pokémon,75,25,[],Medium Fast,70,0,0,0,0,1,2,No Preevolution,1.0,1.0,2.0,1.0,1.0,0.5,0.5,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.5,2.0
257,Hitmontop,Fighting,None,"['Intimidate', 'Technician']",['Steadfast'],II,50.0,95.0,95.0,35.0,110.0,70.0,455.0,48.0,1.4,1.0,Handstand Pokémon,45,25,['Human-Like'],Medium Fast,70,0,0,0,0,2,2,Tyrogue,1.0,1.0,2.0,1.0,1.0,0.5,0.5,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.5,2.0
258,Smoochum,Ice,Psychic,"['Oblivious', 'Forewarn']",['Hydration'],II,45.0,30.0,15.0,85.0,65.0,65.0,305.0,6.0,0.4,0.0,Kiss Pokémon,45,25,[],Medium Fast,70,0,0,0,0,1,2,No Preevolution,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,0.5,0.5,1.0,2.0,1.0
259,Elekid,Electric,None,['Static'],['Vital Spirit'],II,45.0,63.0,37.0,65.0,55.0,95.0,360.0,23.5,0.6,0.75,Electric Pokémon,45,25,[],Medium Fast,70,0,0,0,0,1,3,No Preevolution,1.0,1.0,0.5,1.0,2.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0
260,Magby,Fire,None,['Flame Body'],['Vital Spirit'],II,45.0,75.0,37.0,70.0,55.0,83.0,365.0,21.4,0.7,0.75,Live Coal Pokémon,45,25,[],Medium Fast,70,0,0,0,0,1,3,No Preevolution,1.0,1.0,1.0,1.0,2.0,2.0,0.5,1.0,0.5,0.5,2.0,0.5,1.0,1.0,0.5,1.0,1.0,0.5
261,Miltank,Normal,None,"['Thick Fat', 'Scrappy']",['Sap Sipper'],II,95.0,80.0,105.0,40.0,70.0,100.0,490.0,75.5,1.2,0.0,Milk Cow Pokémon,45,20,['Field'],Slow,70,0,0,0,0,1,1,No Preevolution,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
262,Blissey,Normal,None,"['Natural Cure', 'Serene Grace']",['Healer'],II,255.0,10.0,10.0,75.0,135.0,55.0,540.0,46.8,1.5,0.0,Happiness Pokémon,30,40,['Fairy'],Fast,140,0,0,0,0,3,3,Chansey,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
263,Raikou,Electric,None,['Pressure'],['Inner Focus'],II,90.0,85.0,75.0,115.0,100.0,115.0,580.0,178.0,1.9,-1,Thunder Pokémon,3,80,[],Slow,35,1,0,0,0,1,1,No Preevolution,1.0,1.0,0.5,1.0,2.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0
264,Entei,Fire,None,['Pressure'],['Inner Focus'],II,115.0,115.0,85.0,90.0,75.0,100.0,580.0,198.0,2.1,-1,Volcano Pokémon,3,80,[],Slow,35,1,0,0,0,1,1,No Preevolution,1.0,1.0,1.0,1.0,2.0,2.0,0.5,1.0,0.5,0.5,2.0,0.5,1.0,1.0,0.5,1.0,1.0,0.5
265,Suicune,Water,None,['Pressure'],['Inner Focus'],II,100.0,75.0,115.0,90.0,115.0,85.0,580.0,187.0,2.0,-1,Aurora Pokémon,3,80,[],Slow,35,1,0,0,0,1,1,No Preevolution,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.5,2.0,2.0,1.0,0.5,1.0,1.0,1.0
266,Larvitar,Rock,Ground,['Guts'],['Sand Veil'],II,50.0,64.0,50.0,45.0,50.0,41.0,300.0,72.0,0.6,0.5,Rock Skin Pokémon,45,40,['Monster'],Slow,35,0,0,0,0,1,3,No Preevolution,0.5,2.0,0.5,0.25,2.0,0.5,1.0,1.0,2.0,0.5,4.0,4.0,0.0,1.0,2.0,1.0,1.0,1.0
267,Pupitar,Rock,Ground,['Shed Skin'],[],II,70.0,84.0,70.0,65.0,70.0,51.0,410.0,152.0,1.2,0.5,Hard Shell Pokémon,45,40,['Monster'],Slow,35,0,0,0,0,2,3,Larvitar,0.5,2.0,0.5,0.25,2.0,0.5,1.0,1.0,2.0,0.5,4.0,4.0,0.0,1.0,2.0,1.0,1.0,1.0
268,Tyranitar,Rock,Dark,['Sand Stream'],['Unnerve'],II,100.0,134.0,110.0,95.0,100.0,61.0,700.0,202.0,2.0,0.5,Armor Pokémon,45,40,['Monster'],Slow,35,0,0,0,1,3,3,Pupitar,0.5,4.0,0.5,0.5,2.0,1.0,2.0,0.5,2.0,0.5,2.0,2.0,1.0,0.0,1.0,1.0,0.5,2.0
269,Mega Tyranitar,Rock,Dark,Sand Stream,[],II,100.0,164.0,150.0,95.0,120.0,71.0,700.0,255.0,2.5,50.0,Armor Pokémon,45,35,['Monster'],Slow,35,0,0,0,1,3,3,Tyranitar,1.0,4.0,1.0,0.5,2.0,0.5,2.0,0.5,2.0,0.5,2.0,2.0,1.0,0.0,0.5,1.0,0.5,2.0
270,Lugia,Psychic,Flying,['Pressure'],['Multiscale'],II,106.0,90.0,130.0,90.0,154.0,110.0,680.0,216.0,5.2,-1,Diving Pokémon,3,120,[],Slow,0,1,0,0,0,1,1,No Preevolution,1.0,0.25,1.0,1.0,0.0,2.0,1.0,2.0,1.0,1.0,1.0,0.5,2.0,0.5,2.0,1.0,2.0,1.0
271,Ho-oh,Fire,Flying,['Pressure'],['Regenerator'],II,106.0,130.0,90.0,110.0,154.0,90.0,680.0,199.0,3.8,-1,Rainbow Pokémon,3,120,[],Slow,0,1,0,0,0,1,1,No Preevolution,1.0,0.5,1.0,1.0,0.0,4.0,0.25,1.0,0.5,0.5,2.0,0.25,2.0,1.0,1.0,1.0,1.0,0.5
272,Celebi,Psychic,Grass,['Natural Cure'],[],II,100.0,100.0,100.0,100.0,100.0,100.0,600.0,5.0,0.6,-1,Time Travel Pokémon,45,120,[],Medium Slow,100,0,1,0,0,1,1,No Preevolution,1.0,0.5,2.0,2.0,0.5,1.0,4.0,2.0,1.0,2.0,0.5,0.5,0.5,0.5,2.0,1.0,2.0,1.0
273,Treecko,Grass,None,['Overgrow'],['Unburden'],III,40.0,45.0,35.0,65.0,55.0,70.0,310.0,5.0,0.5,0.875,Wood Gecko Pokémon,45,20,['Monster' 'Dragon'],Medium Slow,70,0,0,0,0,1,3,No Preevolution,1.0,1.0,2.0,2.0,0.5,1.0,2.0,1.0,1.0,2.0,0.5,0.5,0.5,1.0,2.0,1.0,1.0,1.0
274,Grovyle,Grass,None,['Overgrow'],['Unburden'],III,50.0,65.0,45.0,85.0,65.0,95.0,405.0,21.6,0.9,0.875,Wood Gecko Pokémon,45,20,['Monster' 'Dragon'],Medium Slow,70,0,0,0,0,2,3,Treecko,1.0,1.0,2.0,2.0,0.5,1.0,2.0,1.0,1.0,2.0,0.5,0.5,0.5,1.0,2.0,1.0,1.0,1.0
275,Sceptile,Grass,None,['Overgrow'],['Unburden'],III,70.0,85.0,65.0,105.0,85.0,120.0,630.0,52.2,1.7,0.875,Forest Pokémon,45,20,['Monster' 'Dragon'],Medium Slow,70,0,0,0,1,3,3,Grovyle,1.0,1.0,2.0,2.0,0.5,1.0,2.0,1.0,1.0,2.0,0.5,0.5,0.5,1.0,2.0,1.0,1.0,1.0
276,Mega Sceptile,Grass,Dragon,Lightning Rod,[],III,70.0,110.0,75.0,145.0,85.0,145.0,630.0,55.2,1.9,87.5,Forest Pokémon,45,20,"['Monster', 'Dragon']",Medium Slow,70,0,0,0,1,3,3,Sceptile,1.0,1.0,2.0,2.0,0.5,1.0,2.0,1.0,2.0,1.0,0.25,0.25,0.25,1.0,4.0,2.0,1.0,2.0
277,Torchic,Fire,None,['Blaze'],['Speed Boost'],III,45.0,60.0,40.0,70.0,50.0,45.0,310.0,2.5,0.4,0.875,Chick Pokémon,45,20,['Field'],Medium Slow,70,0,0,0,0,1,3,No Preevolution,1.0,1.0,1.0,1.0,2.0,2.0,0.5,1.0,0.5,0.5,2.0,0.5,1.0,1.0,0.5,1.0,1.0,0.5
278,Combusken,Fire,Fighting,['Blaze'],['Speed Boost'],III,60.0,85.0,60.0,85.0,60.0,55.0,405.0,19.5,0.9,0.875,Young Fowl Pokémon,45,20,['Field'],Medium Slow,70,0,0,0,0,2,3,Torchic,1.0,1.0,2.0,1.0,2.0,1.0,0.25,1.0,0.5,0.5,2.0,0.5,1.0,2.0,0.5,1.0,0.5,1.0
279,Blaziken,Fire,Fighting,['Blaze'],['Speed Boost'],III,80.0,120.0,70.0,110.0,70.0,80.0,630.0,52.0,1.9,0.875,Blaze Pokémon,45,20,['Field'],Medium Slow,70,0,0,0,1,3,3,Combusken,1.0,1.0,2.0,1.0,2.0,1.0,0.25,1.0,0.5,0.5,2.0,0.5,1.0,2.0,0.5,1.0,0.5,1.0
280,Mega Blaziken,Fire,Fighting,Speed Boost,[],III,80.0,160.0,80.0,130.0,80.0,100.0,630.0,52.0,1.9,87.5,Blaze Pokémon,45,20,['Field'],Medium Slow,70,0,0,0,1,3,3,Blaziken,1.0,1.0,2.0,1.0,2.0,2.0,0.5,1.0,0.5,0.5,2.0,0.5,1.0,2.0,0.5,1.0,0.5,1.0
281,Mudkip,Water,None,['Torrent'],['Damp'],III,50.0,70.0,50.0,50.0,50.0,40.0,310.0,7.6,0.4,0.875,Mud Fish Pokémon,45,20,['Monster' 'Water 1'],Medium Slow,70,0,0,0,0,1,3,No Preevolution,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.5,2.0,2.0,1.0,0.5,1.0,1.0,1.0
282,Marshtomp,Water,Ground,['Torrent'],['Damp'],III,70.0,85.0,70.0,60.0,70.0,50.0,405.0,28.0,0.7,0.875,Mud Fish Pokémon,45,20,['Monster' 'Water 1'],Medium Slow,70,0,0,0,0,2,3,Mudkip,1.0,1.0,1.0,0.5,1.0,0.5,1.0,1.0,0.5,0.5,1.0,4.0,0.0,1.0,1.0,1.0,1.0,1.0
283,Swampert,Water,Ground,['Torrent'],['Damp'],III,100.0,110.0,90.0,85.0,90.0,60.0,635.0,81.9,1.5,0.875,Mud Fish Pokémon,45,20,['Monster' 'Water 1'],Medium Slow,70,0,0,0,1,3,3,Marshtomp,1.0,1.0,1.0,0.5,1.0,0.5,1.0,1.0,0.5,0.5,1.0,4.0,0.0,1.0,1.0,1.0,1.0,1.0
284,Mega Swampert,Water,Ground,Swift Swim,[],III,100.0,150.0,110.0,95.0,110.0,70.0,635.0,102.0,1.9,87.5,Mud Fish Pokémon,45,20,['Water 1'],Medium Slow,70,0,0,0,1,3,3,Swampert,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.5,4.0,0.0,1.0,1.0,1.0,1.0,1.0
285,Poochyena,Dark,None,"['Run Away', 'Quick Feet']",['Rattled'],III,35.0,55.0,35.0,30.0,30.0,35.0,220.0,13.6,0.5,0.5,Bite Pokémon,255,15,['Field'],Medium Fast,70,0,0,0,0,1,2,No Preevolution,1.0,2.0,1.0,1.0,1.0,1.0,2.0,0.5,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.5,2.0
286,Mightyena,Dark,None,"['Intimidate', 'Quick Feet']",['Moxie'],III,70.0,90.0,70.0,60.0,60.0,70.0,420.0,37.0,1.0,0.5,Bite Pokémon,127,15,['Field'],Medium Fast,70,0,0,0,0,2,2,Poochyena,1.0,2.0,1.0,1.0,1.0,1.0,2.0,0.5,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.5,2.0
287,Zigzagoon,Normal,None,"['Pickup', 'Gluttony']",['Quick Feet'],III,38.0,30.0,41.0,30.0,41.0,60.0,240.0,17.5,0.4,0.5,Tiny Raccoon Pokémon,255,15,['Field'],Medium Fast,70,0,0,0,0,1,2,No Preevolution,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
288,Linoone,Normal,None,"['Pickup', 'Gluttony']",['Quick Feet'],III,78.0,70.0,61.0,50.0,61.0,100.0,420.0,32.5,0.5,0.5,Rushing Pokémon,90,15,['Field'],Medium Fast,70,0,0,0,0,2,2,Zigzagoon,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
289,Wurmple,Bug,None,['Shield Dust'],['Run Away'],III,45.0,45.0,35.0,20.0,30.0,20.0,195.0,3.6,0.3,0.5,Worm Pokémon,255,15,['Bug'],Medium Fast,70,0,0,0,0,1,3,No Preevolution,1.0,0.5,2.0,1.0,0.5,2.0,1.0,1.0,1.0,2.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0
290,Silcoon,Bug,None,['Shed Skin'],[],III,50.0,35.0,55.0,25.0,25.0,15.0,205.0,10.0,0.6,0.5,Cocoon Pokémon,120,15,['Bug'],Medium Fast,70,0,0,0,0,2,3,Wurmple,1.0,0.5,2.0,1.0,0.5,2.0,1.0,1.0,1.0,2.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0
291,Beautifly,Bug,Flying,['Swarm'],['Rivalry'],III,60.0,70.0,50.0,100.0,50.0,65.0,395.0,28.4,1.0,0.5,Butterfly Pokémon,45,15,['Bug'],Medium Fast,70,0,0,0,0,3,3,Silcoon,1.0,0.25,2.0,1.0,0.0,4.0,0.5,1.0,1.0,2.0,1.0,0.25,2.0,1.0,2.0,1.0,1.0,1.0
292,Cascoon,Bug,None,['Shed Skin'],[],III,50.0,35.0,55.0,25.0,25.0,15.0,205.0,11.5,0.7,0.5,Cocoon Pokémon,120,15,['Bug'],Medium Fast,70,0,0,0,0,2,3,Wurmple,1.0,0.5,2.0,1.0,0.5,2.0,1.0,1.0,1.0,2.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0
293,Dustox,Bug,Poison,['Shield Dust'],['Compound Eyes'],III,60.0,50.0,70.0,50.0,90.0,65.0,385.0,31.6,1.2,0.5,Poison Moth Pokémon,45,15,['Bug'],Medium Fast,70,0,0,0,0,3,3,Cascoon,1.0,0.25,2.0,0.5,1.0,2.0,0.5,1.0,1.0,2.0,1.0,0.25,1.0,2.0,1.0,1.0,1.0,0.5
294,Lotad,Water,Grass,"['Swift Swim', 'Rain Dish']",['Own Tempo'],III,40.0,30.0,30.0,40.0,50.0,30.0,220.0,2.6,0.5,0.5,Water Weed Pokémon,255,15,['Water 1' 'Grass'],Medium Slow,70,0,0,0,0,1,3,No Preevolution,1.0,1.0,2.0,2.0,0.5,1.0,2.0,1.0,0.5,1.0,0.25,1.0,1.0,1.0,1.0,1.0,1.0,1.0
295,Lombre,Water,Grass,"['Swift Swim', 'Rain Dish']",['Own Tempo'],III,60.0,50.0,50.0,60.0,70.0,50.0,340.0,32.5,1.2,0.5,Jolly Pokémon,120,15,['Water 1' 'Grass'],Medium Slow,70,0,0,0,0,2,3,Lotad,1.0,1.0,2.0,2.0,0.5,1.0,2.0,1.0,0.5,1.0,0.25,1.0,1.0,1.0,1.0,1.0,1.0,1.0
296,Ludicolo,Water,Grass,"['Swift Swim', 'Rain Dish']",['Own Tempo'],III,80.0,70.0,70.0,90.0,100.0,70.0,480.0,55.0,1.5,0.5,Carefree Pokémon,45,15,['Water 1' 'Grass'],Medium Slow,70,0,0,0,0,3,3,Lombre,1.0,1.0,2.0,2.0,0.5,1.0,2.0,1.0,0.5,1.0,0.25,1.0,1.0,1.0,1.0,1.0,1.0,1.0
297,Seedot,Grass,None,"['Chlorophyll', 'Early Bird']",['Pickpocket'],III,40.0,40.0,50.0,30.0,30.0,30.0,220.0,4.0,0.5,0.5,Acorn Pokémon,255,15,['Field' 'Grass'],Medium Slow,70,0,0,0,0,1,3,No Preevolution,1.0,1.0,2.0,2.0,0.5,1.0,2.0,1.0,1.0,2.0,0.5,0.5,0.5,1.0,2.0,1.0,1.0,1.0
298,Nuzleaf,Grass,Dark,"['Chlorophyll', 'Early Bird']",['Pickpocket'],III,70.0,70.0,40.0,60.0,40.0,60.0,340.0,28.0,1.0,0.5,Wily Pokémon,120,15,['Field' 'Grass'],Medium Slow,70,0,0,0,0,2,3,Seedot,1.0,2.0,2.0,2.0,0.5,1.0,4.0,0.5,1.0,2.0,0.5,0.5,0.5,0.0,2.0,1.0,0.5,2.0
299,Shiftry,Grass,Dark,"['Chlorophyll', 'Wind Rider']",['Pickpocket'],III,90.0,100.0,60.0,90.0,60.0,80.0,480.0,59.6,1.3,0.5,Wicked Pokémon,45,15,['Field' 'Grass'],Medium Slow,70,0,0,0,0,3,3,Nuzleaf,1.0,2.0,2.0,2.0,0.5,1.0,4.0,0.5,1.0,2.0,0.5,0.5,0.5,0.0,2.0,1.0,0.5,2.0
300,Taillow,Normal,Flying,['Guts'],['Scrappy'],III,40.0,55.0,30.0,30.0,30.0,85.0,270.0,2.3,0.3,0.5,Tiny Swallow Pokémon,200,15,['Flying'],Medium Slow,70,0,0,0,0,1,2,No Preevolution,1.0,1.0,1.0,1.0,0.0,2.0,0.5,0.0,1.0,1.0,1.0,0.5,2.0,1.0,2.0,1.0,1.0,1.0
301,Swellow,Normal,Flying,['Guts'],['Scrappy'],III,60.0,85.0,60.0,75.0,50.0,125.0,455.0,19.8,0.7,0.5,Swallow Pokémon,45,15,['Flying'],Medium Slow,70,0,0,0,0,2,2,Taillow,1.0,1.0,1.0,1.0,0.0,2.0,0.5,0.0,1.0,1.0,1.0,0.5,2.0,1.0,2.0,1.0,1.0,1.0
302,Wingull,Water,Flying,"['Keen Eye', 'Hydration']",['Rain Dish'],III,40.0,30.0,30.0,55.0,30.0,85.0,270.0,9.5,0.6,0.5,Seagull Pokémon,190,20,['Water 1' 'Flying'],Medium Fast,70,0,0,0,0,1,2,No Preevolution,1.0,0.5,1.0,1.0,0.0,2.0,0.5,1.0,0.5,0.5,0.5,1.0,4.0,1.0,1.0,1.0,1.0,1.0
303,Pelipper,Water,Flying,"['Keen Eye', 'Drizzle']",['Rain Dish'],III,60.0,50.0,100.0,95.0,70.0,65.0,440.0,28.0,1.2,0.5,Water Bird Pokémon,45,20,['Water 1' 'Flying'],Medium Fast,70,0,0,0,0,2,2,Wingull,1.0,0.5,1.0,1.0,0.0,2.0,0.5,1.0,0.5,0.5,0.5,1.0,4.0,1.0,1.0,1.0,1.0,1.0
304,Ralts,Psychic,Fairy,"['Synchronize', 'Trace']",['Telepathy'],III,28.0,25.0,25.0,45.0,35.0,40.0,198.0,6.6,0.4,0.5,Feeling Pokémon,235,20,['Human-Like' 'Amorphous'],Slow,35,0,0,0,0,1,3,No Preevolution,1.0,0.25,1.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,0.5,1.0,0.0,1.0,1.0
305,Kirlia,Psychic,Fairy,"['Synchronize', 'Trace']",['Telepathy'],III,38.0,35.0,35.0,65.0,55.0,50.0,278.0,20.2,0.8,0.5,Emotion Pokémon,120,20,['Human-Like' 'Amorphous'],Slow,35,0,0,0,0,2,3,Ralts,1.0,0.25,1.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,0.5,1.0,0.0,1.0,1.0
306,Gardevoir,Psychic,Fairy,"['Synchronize', 'Trace']",['Telepathy'],III,68.0,65.0,65.0,125.0,115.0,80.0,618.0,48.4,1.6,0.5,Embrace Pokémon,45,20,['Human-Like' 'Amorphous'],Slow,35,0,0,0,1,3,3,Kirlia,1.0,0.25,1.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,0.5,1.0,0.0,1.0,1.0
307,Mega Gardevoir,Psychic,Fairy,Pixilate,[],III,68.0,85.0,65.0,165.0,135.0,100.0,618.0,48.4,1.6,50.0,Embrace Pokémon,45,20,"['Human-Like', 'Amorphous']",Slow,70,0,0,0,1,3,3,Gardevoir,1.0,0.25,1.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,0.5,1.0,0.0,1.0,0.5
308,Surskit,Bug,Water,['Swift Swim'],['Rain Dish'],III,40.0,30.0,32.0,50.0,52.0,65.0,269.0,1.7,0.5,0.5,Pond Skater Pokémon,200,15,['Water 1' 'Bug'],Medium Fast,70,0,0,0,0,1,2,No Preevolution,1.0,0.5,2.0,1.0,0.5,2.0,1.0,1.0,0.5,1.0,0.5,1.0,2.0,1.0,0.5,1.0,1.0,1.0
309,Masquerain,Bug,Flying,['Intimidate'],['Unnerve'],III,70.0,60.0,62.0,100.0,82.0,80.0,454.0,3.6,0.8,0.5,Eyeball Pokémon,75,15,['Water 1' 'Bug'],Medium Fast,70,0,0,0,0,2,2,Surskit,1.0,0.25,2.0,1.0,0.0,4.0,0.5,1.0,1.0,2.0,1.0,0.25,2.0,1.0,2.0,1.0,1.0,1.0
310,Shroomish,Grass,None,"['Effect Spore', 'Poison Heal']",['Quick Feet'],III,60.0,40.0,60.0,40.0,60.0,35.0,295.0,4.5,0.4,0.5,Mushroom Pokémon,255,15,['Fairy' 'Grass'],Fluctuating,70,0,0,0,0,1,2,No Preevolution,1.0,1.0,2.0,2.0,0.5,1.0,2.0,1.0,1.0,2.0,0.5,0.5,0.5,1.0,2.0,1.0,1.0,1.0
311,Breloom,Grass,Fighting,"['Effect Spore', 'Poison Heal']",['Technician'],III,60.0,130.0,80.0,60.0,60.0,70.0,460.0,39.2,1.2,0.5,Mushroom Pokémon,90,15,['Fairy' 'Grass'],Fluctuating,70,0,0,0,0,2,2,Shroomish,1.0,1.0,4.0,2.0,0.5,0.5,1.0,1.0,1.0,2.0,0.5,0.5,0.5,2.0,2.0,1.0,0.5,2.0
312,Slakoth,Normal,None,['Truant'],[],III,60.0,60.0,60.0,35.0,35.0,30.0,280.0,24.0,0.8,0.5,Slacker Pokémon,255,15,['Field'],Slow,70,0,0,0,0,1,3,No Preevolution,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
313,Vigoroth,Normal,None,['Vital Spirit'],[],III,80.0,80.0,80.0,55.0,55.0,90.0,440.0,46.5,1.4,0.5,Wild Monkey Pokémon,120,15,['Field'],Slow,70,0,0,0,0,2,3,Slakoth,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
314,Slaking,Normal,None,['Truant'],[],III,150.0,160.0,100.0,95.0,65.0,100.0,670.0,130.5,2.0,0.5,Lazy Pokémon,45,15,['Field'],Slow,70,0,0,0,0,3,3,Vigoroth,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
315,Nincada,Bug,Ground,['Compound Eyes'],['Run Away'],III,31.0,45.0,90.0,30.0,30.0,40.0,266.0,5.5,0.5,0.5,Trainee Pokémon,255,15,['Bug' 'Mineral'],Erratic,70,0,0,0,0,1,2,No Preevolution,1.0,0.5,2.0,0.5,0.5,1.0,1.0,1.0,1.0,2.0,2.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0
316,Ninjask,Bug,Flying,['Speed Boost'],['Infiltrator'],III,61.0,90.0,45.0,50.0,50.0,160.0,456.0,12.0,0.8,0.5,Ninja Pokémon,120,15,['Bug'],Erratic,70,0,0,0,0,2,2,Nincada,1.0,0.25,2.0,1.0,0.0,4.0,0.5,1.0,1.0,2.0,1.0,0.25,2.0,1.0,2.0,1.0,1.0,1.0
317,Shedinja,Bug,Ghost,['Wonder Guard'],[],III,1.0,90.0,45.0,30.0,30.0,40.0,236.0,1.2,0.8,-1,Shed Pokémon,45,15,['Mineral' 'Bug'],Erratic,70,0,0,0,0,3,2,Ninjask,0.0,0.0,2.0,0.5,0.5,2.0,0.5,2.0,1.0,2.0,1.0,0.5,1.0,1.0,1.0,1.0,2.0,1.0
